Indicator,Country,Start Year,End Year,Value,Unit,Source
Adult overweight,Bangladesh,2018,2018,22.26,%,WHO
Adult overweight,Bangladesh,2019,2019,23.44,%,WHO
Adult overweight,Bangladesh,2020,2020,24.63,%,WHO
Adult overweight,Bangladesh,2021,2021,25.82,%,WHO
Adult overweight,Bangladesh,2022,2022,27.02,%,WHO
Adult raised blood pressure,Bangladesh,1999,1999,25.42,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2000,2000,25.49,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2001,2001,25.55,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2002,2002,25.59,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2003,2003,25.62,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2004,2004,25.63,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2005,2005,25.62,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2006,2006,25.595,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2007,2007,25.55,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2008,2008,25.485,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2009,2009,25.41,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2010,2010,25.32,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2011,2011,25.22,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2012,2012,25.11,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2013,2013,25,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2014,2014,24.875,%,NCD-RisC
Adult raised blood pressure,Bangladesh,2015,2015,24.74,%,NCD-RisC
Coverage of iodized salt,Bangladesh,2006,2006,84.3,%,UNICEF
Coverage of iodized salt,Bangladesh,2011,2011,81.4,%,UNICEF
Coverage of iodized salt,Bangladesh,2013,2013,72.6,%,UNICEF
Coverage of iodized salt,Bangladesh,2015,2015,68.3,%,UNICEF
Cost of a healthy diet relative to the cost of sufficient energy from starchy staples,Bangladesh,2021,2021,4.31,,Food Prices for Nutrition DataHub
Cost of animal-source foods relative to the starchy staples in a least-cost healthy diet,Bangladesh,2021,2021,3.39,,Food Prices for Nutrition DataHub
Cost of oils and fats,Bangladesh,2017,2017,0.12,PPP dollar/capita/day,FAOSTAT
Cost of oils and fats,Bangladesh,2021,2021,0.12,PPP dollar/capita/day,FAOSTAT
Cost of fruits relative to the starchy staples in a least-cost healthy diet,Bangladesh,2021,2021,1.44,,Food Prices for Nutrition DataHub
MDD (IYCF): Minimum dietary diversity for infants and young children,Bangladesh,2011,2011,23.8,%,UNICEF
MDD (IYCF): Minimum dietary diversity for infants and young children,Bangladesh,2014,2014,26.6,%,UNICEF
MDD (IYCF): Minimum dietary diversity for infants and young children,Bangladesh,2018,2018,38.4,%,UNICEF
MDD (IYCF): Minimum dietary diversity for infants and young children,Bangladesh,2019,2019,33.8,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,1994,1994,46,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,1997,1997,45.2,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2004,2004,38.9,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2006,2006,37.2,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2007,2007,42.9,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2011,2011,64.1,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2013,2013,55.9,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2014,2014,55.3,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2018,2018,65,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2019,2019,62.6,%,UNICEF
Infants (0-5 months): Exclusive breastfeeding,Bangladesh,2022,2022,54.8,%,UNICEF
Literacy rate,Bangladesh,1981,1981,29,%,UNESCO / World Bank
Literacy rate,Bangladesh,1991,1991,35,%,UNESCO / World Bank
Literacy rate,Bangladesh,2001,2001,47,%,UNESCO / World Bank
Literacy rate,Bangladesh,2007,2007,46.6636009216309,%,UNESCO / World Bank
Literacy rate,Bangladesh,2011,2011,59,%,UNESCO / World Bank
Literacy rate,Bangladesh,2012,2012,58,%,UNESCO / World Bank
Literacy rate,Bangladesh,2013,2013,61,%,UNESCO / World Bank
Literacy rate,Bangladesh,2014,2014,61,%,UNESCO / World Bank
Literacy rate,Bangladesh,2015,2015,65,%,UNESCO / World Bank
Literacy rate,Bangladesh,2016,2016,73,%,UNESCO / World Bank
Literacy rate,Bangladesh,2017,2017,73,%,UNESCO / World Bank
Literacy rate,Bangladesh,2018,2018,74,%,UNESCO / World Bank
Literacy rate,Bangladesh,2019,2019,75,%,UNESCO / World Bank
Literacy rate,Bangladesh,2020,2020,75,%,UNESCO / World Bank
Literacy rate,Bangladesh,2021,2021,76,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,1998,1998,48.6585502624512,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,1999,1999,51.3809204101562,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2000,2000,53.9975090026855,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2001,2001,58.7023811340332,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2002,2002,60.0205383300781,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2003,2003,59.5551910400391,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2004,2004,55.1960906982422,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2005,2005,53.8870582580566,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2006,2006,54.0382690429688,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2007,2007,55.0962905883789,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2009,2009,57.0029296875,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2010,2010,55.4568061828613,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2011,2011,58.3468627929688,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2013,2013,66.5985641479492,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2016,2016,73.9000091552734,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2017,2017,74.260986328125,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2018,2018,80.7084197998047,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2021,2021,81.4782638549805,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2022,2022,82.942756652832,%,UNESCO / World Bank
Lower secondary completion rate,Bangladesh,2023,2023,78.2028350830078,%,UNESCO / World Bank
"Children (6-23 months): Zero meat, fish, or egg consumption",Bangladesh,2011,2011,46.4,%,UNICEF
"Children (6-23 months): Zero meat, fish, or egg consumption",Bangladesh,2014,2014,44.7,%,UNICEF
"Children (6-23 months): Zero meat, fish, or egg consumption",Bangladesh,2018,2018,30.5,%,UNICEF
"Children (6-23 months): Zero meat, fish, or egg consumption",Bangladesh,2019,2019,39.8,%,UNICEF
Biodiversity impact of food consumption per person,Bangladesh,2010,2010,101.7,sp. yr * 10^12/capita,WWF adapted from Poore and Nemecek 2018
Percent of the rural population with an account in a financial institute,Bangladesh,2011,2011,10.61219406,%,World Bank
Percent of the rural population with an account in a financial institute,Bangladesh,2014,2014,0.513071239,%,World Bank
Percent of the rural population with an account in a financial institute,Bangladesh,2017,2017,5.14435339,%,World Bank
Area with very-small to small fields,Bangladesh,2017,2017,100,ha,Lesiv et al. 2019
Personal remittances received,Bangladesh,1976,1976,0.2349408256066302,USD/capita,World Bank
Personal remittances received,Bangladesh,1977,1977,0.9634502766575905,USD/capita,World Bank
Personal remittances received,Bangladesh,1978,1978,1.37603821829998,USD/capita,World Bank
Personal remittances received,Bangladesh,1979,1979,1.991488439085732,USD/capita,World Bank
Personal remittances received,Bangladesh,1980,1980,3.84776728963519,USD/capita,World Bank
Personal remittances received,Bangladesh,1981,1981,4.21970157615289,USD/capita,World Bank
Personal remittances received,Bangladesh,1982,1982,5.672213332986836,USD/capita,World Bank
Personal remittances received,Bangladesh,1983,1983,6.738422025956742,USD/capita,World Bank
Personal remittances received,Bangladesh,1984,1984,5.11933323168563,USD/capita,World Bank
Personal remittances received,Bangladesh,1985,1985,5.011992056163443,USD/capita,World Bank
Personal remittances received,Bangladesh,1986,1986,5.614841516155822,USD/capita,World Bank
Personal remittances received,Bangladesh,1987,1987,7.124751813538832,USD/capita,World Bank
Personal remittances received,Bangladesh,1988,1988,7.122277219088403,USD/capita,World Bank
Personal remittances received,Bangladesh,1989,1989,6.926375216124956,USD/capita,World Bank
Personal remittances received,Bangladesh,1990,1990,6.97697453359902,USD/capita,World Bank
Personal remittances received,Bangladesh,1991,1991,6.761448897519666,USD/capita,World Bank
Personal remittances received,Bangladesh,1992,1992,7.863240297345996,USD/capita,World Bank
Personal remittances received,Bangladesh,1993,1993,8.527511521821793,USD/capita,World Bank
Personal remittances received,Bangladesh,1994,1994,9.56332744043599,USD/capita,World Bank
Personal remittances received,Bangladesh,1995,1995,9.801473409222664,USD/capita,World Bank
Personal remittances received,Bangladesh,1996,1996,10.76916340422691,USD/capita,World Bank
Personal remittances received,Bangladesh,1997,1997,12.00096476128234,USD/capita,World Bank
Personal remittances received,Bangladesh,1998,1998,12.38819443894552,USD/capita,World Bank
Personal remittances received,Bangladesh,1999,1999,13.67663807392592,USD/capita,World Bank
Personal remittances received,Bangladesh,2000,2000,14.62365035139592,USD/capita,World Bank
Personal remittances received,Bangladesh,2001,2001,15.38349481752098,USD/capita,World Bank
Personal remittances received,Bangladesh,2002,2002,20.57138501619615,USD/capita,World Bank
Personal remittances received,Bangladesh,2003,2003,22.64068089080618,USD/capita,World Bank
Personal remittances received,Bangladesh,2004,2004,25.07869561070025,USD/capita,World Bank
Personal remittances received,Bangladesh,2005,2005,29.81362963239325,USD/capita,World Bank
Personal remittances received,Bangladesh,2006,2006,37.07168032504931,USD/capita,World Bank
Personal remittances received,Bangladesh,2007,2007,44.34318763220461,USD/capita,World Bank
Personal remittances received,Bangladesh,2008,2008,59.81371887789933,USD/capita,World Bank
Personal remittances received,Bangladesh,2009,2009,69.73151735125246,USD/capita,World Bank
Personal remittances received,Bangladesh,2010,2010,71.28824175623312,USD/capita,World Bank
Personal remittances received,Bangladesh,2011,2011,78.59228217241997,USD/capita,World Bank
Personal remittances received,Bangladesh,2012,2012,91.05318783525716,USD/capita,World Bank
Personal remittances received,Bangladesh,2013,2013,88.58854118271276,USD/capita,World Bank
Personal remittances received,Bangladesh,2014,2014,94.87885427241069,USD/capita,World Bank
Personal remittances received,Bangladesh,2015,2015,95.96706622870849,USD/capita,World Bank
Personal remittances received,Bangladesh,2016,2016,84.41093715761899,USD/capita,World Bank
Personal remittances received,Bangladesh,2017,2017,83.24960721034762,USD/capita,World Bank
Personal remittances received,Bangladesh,2018,2018,95.19292164060634,USD/capita,World Bank
Personal remittances received,Bangladesh,2019,2019,111.3547955999069,USD/capita,World Bank
Personal remittances received,Bangladesh,2020,2020,130.799187843588,USD/capita,World Bank
Personal remittances received,Bangladesh,2021,2021,132.4445613657839,USD/capita,World Bank
Personal remittances received,Bangladesh,2022,2022,126.9621681869972,USD/capita,World Bank
Personal remittances received,Bangladesh,2023,2023,129.2854164210283,USD/capita,World Bank
Nutrition functional diversity index,Bangladesh,2013,2013,0.54,,Remans et al. 2014
Percent of the population who cannot afford a healthy diet,Bangladesh,2017,2017,65,%,FAOSTAT
Percent of the population who cannot afford a healthy diet,Bangladesh,2018,2018,61.4,%,FAOSTAT
Percent of the population who cannot afford a healthy diet,Bangladesh,2019,2019,58.5,%,FAOSTAT
Percent of the population who cannot afford a healthy diet,Bangladesh,2020,2020,55.8,%,FAOSTAT
Percent of the population who cannot afford a healthy diet,Bangladesh,2021,2021,51.7,%,FAOSTAT
Percent of the population who cannot afford a healthy diet,Bangladesh,2022,2022,48.2,%,FAOSTAT
Poverty headcount ratio,Bangladesh,1983,1983,37.3,%,World Bank
Poverty headcount ratio,Bangladesh,1985,1985,32,%,World Bank
Poverty headcount ratio,Bangladesh,1988,1988,41.7,%,World Bank
Poverty headcount ratio,Bangladesh,1991,1991,41.9,%,World Bank
Poverty headcount ratio,Bangladesh,1995,1995,33.7,%,World Bank
Poverty headcount ratio,Bangladesh,2000,2000,33.3,%,World Bank
Poverty headcount ratio,Bangladesh,2005,2005,24,%,World Bank
Poverty headcount ratio,Bangladesh,2010,2010,18.2,%,World Bank
Poverty headcount ratio,Bangladesh,2016,2016,13.5,%,World Bank
Poverty headcount ratio,Bangladesh,2022,2022,5,%,World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,1997,1997,30.1,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2000,2000,42.5,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2004,2004,42.3,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2007,2007,46.8,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2011,2011,49,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2013,2013,52.1,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2014,2014,53.9,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2018,2018,61.8,%,UNICEF / WHO / World Bank
"No wasting, stunting, or overweight in children under 5 years",Bangladesh,2019,2019,64.1,%,UNICEF / WHO / World Bank
Percent of household consumption spent on meat and fish (households living on less than $2.97 per person per day),Bangladesh,2010,2010,12.2147646,%,World Bank
Percent of household consumption spent on meat and fish (all households),Bangladesh,2010,2010,12.7593851,%,World Bank
Total ecological footprint of food production per person,Bangladesh,2019,2019,0.6,global ha/capita,Lin et al. 2019
Food systems type,Bangladesh,2021,2021,Rural and Traditional,,Food Systems Dashboard
Food systems type,Bangladesh,2019,2019,Rural and Traditional,,Food Systems Dashboard
Food systems type,Bangladesh,2020,2020,Rural and Traditional,,Food Systems Dashboard
Food systems type,Bangladesh,2018,2018,Rural and Traditional,,Food Systems Dashboard
Food systems type,Bangladesh,2017,2017,Rural and Traditional,,Food Systems Dashboard
Cow's milk yield,Bangladesh,1961,1961,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1962,1962,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1963,1963,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1964,1964,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1965,1965,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1966,1966,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1967,1967,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1968,1968,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1969,1969,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1970,1970,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1971,1971,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1972,1972,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1973,1973,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1974,1974,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1975,1975,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1976,1976,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1977,1977,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1978,1978,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1979,1979,2500,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1980,1980,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1981,1981,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1982,1982,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1983,1983,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1984,1984,2060,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1985,1985,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1986,1986,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1987,1987,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1988,1988,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1989,1989,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1990,1990,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1991,1991,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1992,1992,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1993,1993,2058,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1994,1994,2326,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1995,1995,2083,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1996,1996,2167,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1997,1997,2308,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1998,1998,2286,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,1999,1999,2267,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2000,2000,2305,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2001,2001,2298,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2002,2002,2290,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2003,2003,2531,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2004,2004,2528,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2005,2005,2521,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2006,2006,2560,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2007,2007,2564,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2008,2008,2976,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2009,2009,2563,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2010,2010,2644,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2011,2011,3281,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2012,2012,3836,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2013,2013,5585,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2014,2014,6669,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2015,2015,7583,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2016,2016,7865,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2017,2017,9973,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2018,2018,10042,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2019,2019,10547,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2020,2020,11259,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2021,2021,12556,100 g/animal,FAOSTAT
Cow's milk yield,Bangladesh,2022,2022,13611,100 g/animal,FAOSTAT
